,review,negative,positive
1387,"Au vu des critiques et du culte que ce film a acquis, j'ai eu le droit d'attendre beaucoup mieux. Ici rien à voir avec le superbe livre de Truman Capote, nous assistons juste à la naissance d'une histoire d'amour entre un jet-setter et un gigolo qui partagent l'art de tourner autour du nombril. L'histoire reste à la fin inexistante, le film consistant plus d'une série de scènes attachées à l'autre. Geogre Peppard est aussi charismatique qu'un poireau et est complètement écrasé par le charisme et la beauté éternelle d'Audrey Hepburn qui porte seul le film. En fin de compte Diamonds sur canapé (titre complètement stupide et qui n'a absolument rien à voir avec le film) reste un film totalement plat et bateau qui ne doit que son statut de film culte à la classe et aux tenues portées par Mlle Hepburn.",1,0
1388,"Alors qu'il est vrai que nous pouvons au début être quelque peu surpris par le ton décontracté de l'ensemble, nous devons reconnaître qu'en fin de compte cette œuvre a quelque chose à séduire. En effet, Tavernier a réussi à faire ce ""Que la fête commence"" vraiment étonnant de bout en bout, que ce soit par son stylo caerb et souvent grinçant qu'un non-conformisme fortement déclamé. De plus, certains moments sont tout à fait irrésistibles, et il est assez agréable de voir tous ces personnages se confronter avec une telle facilité oratoire et un tel plaisir communicatif.",0,1
1389,"Non seulement il est émouvant et drôle, mais il est aussi plein de sagesse et de bon sens. L'acteur Tom Hanks ne m'a pas juste fait rire et me porter dans un monde imaginaire, il a aussi planté les décors pour mon avenir avec les adultes. Ce film est bourdonnant parce que le gamin savait qu'il y avait beaucoup de choses dans les adolescents n'a pas manqué d'avoir des bobos ou des problèmes: de toute façon, vous n'avez rien à manquer!",0,1
1390,"Excellent film plein de tendresse et de sensibilité, réalisé d'une manière minimaliste, contrairement aux super productions réalisées aux États-Unis.",0,1
1391,"Ce dont je me souviens, c'est avant tout un film de grande lenteur. Il n'y a rien de captivant, donc nous nous ennuyons fermement dans cette histoire. Pour oublier immédiatement vu.",1,0
1392,"Un noir, noir, fermé huit qui blesse les yeux. En plus des situations incongrues, le même film de clichés constamment répétés est de l'ennui total.",1,0
1393,"Film hautement improbable, à commencer par la chirurgie esthétique de 1945 qui fait plus de miracle que celle d'aujourd'hui, avec le scénario très improbable (un pianiste qui devient un homme à tout faire, un homme qui ne reconnaît pas sa femme malgré un certain nombre de détails assez étonnants pour le mettre sur le chemin) on pourrait à la rigueur accepter tant d'invraisemblables si c'était excitant... mais alors... c'est soporifique comme jamais auparavant, tout est dit d'un ton absolument atonisant... pour les amoureux du genre... Je l'ai trouvé incolore et inodore, c'est-à-dire le contraire de la critique visiblement qui n'a pas fait l'éloge...",1,0
1394,"Un bon documentaire qui mérite d'être vu avec la belle voix de Marion Cotillard. De plus, ce n'est pas du tout une chose qui essaie de dire aux enfants que les pollueurs sont des gens mauvais, mais que c'est en unissant notre planète que nous pouvons défendre.",0,1
1395,"Prenez un trio d'acteurs brillants (Isabelle Carré, Stéphane De Groodt, Alex Lutz), ajoutez une pincée de road-film du style Little Miss Sunshine, placez tout dans une famille recomposée, au milieu d'un drame familial et vous obtenez une très bonne comédie dramatique. Malgré les (plusieurs) critiques de la presse spécialisée, je n'ai pas regretté un instant les 83 minutes passées en compagnie de cette belle équipe. Le mal-être qui règne dans le monoespace est touchant mais jamais exagéré, certains clichés sont au rendez-vous qui contribuent au fantasme général. Notez la présence de la jeune Joséphine Japy (dans le rôle de la fille rebelle) à qui je promets une belle carrière (mais à l'âge de 21 ans, elle flirte avec les décors de cinéma depuis déjà 11 ans)... Bref, passe très vite à regarder Paris-Wilouby et nous le demandons!",0,1
1396,"De beaux paysages, des moments tranquilles et agréables. Néanmoins, le scénario, assez émouvant, est souvent ennuyeux, long et plat.",1,0
1397,"Un film vraiment original de Lars von Trier que vous devez avoir vu quand vous aimez sortir de la piste battue. Bien que le film soit en noir et blanc et remonte aux années 1980 avec les voitures ou les téléphones de l'époque, il donne une sensation de fraîcheur, de négligence que vous ne pouvez plus voir. Les acteurs boivent du vin, de la fumée, roulent sur l'autoroute vers l'Allemagne tout en tapant le script à la machine à écrire. Ils sont éclatants, semblent être naturels et ne pas jouer de scènes. Les premiers fruits du cinéma de LVT sont dans ""Epidémie"" : le film est divisé en 5 jours, donc 5 parties, et la fin est inattendue. C'est aussi une bonne occasion de voir le cinéaste jouer l'un des deux rôles principaux ici.",0,1
1398,"Un film d'action correct, sans génie mais efficace et bien joué. Nous ne lui demandons plus.",1,0
1399,"La séquence des actions et des faits est plutôt douce et désordonnée, ne contribuant pas à rendre ce film attachant, d'autant plus que l'humour est plutôt gris-bête.",1,0
1400,"Et une tête à Toto, une! L'addition à laquelle je pense pourrait donner le résultat visuel auquel j'ai assisté en jetant un regard (pas plus) sur ce film qui n'est pas un film... Le terrain a un certain intérêt. Mais seulement le terrain. Pour le reste, passez votre chemin. Existence mise en scène, cadrage et photographie à la frontière du ""porno"", dialogues misérables, et mis de côté Tom Novembre, chercher les acteurs. Ce n'est pas un film. Ce n'est que numérique sans réflexion, aucune idée, faite à la vitesse et sans kopeck. Je n'imaginais même pas qu'il pourrait être sorti dans les théâtres, même être édité sur DVD. Il ne présente même pas les qualités des plus maladroits des courts métrages. Pas de commentaire. Je l'ai prêté et je n'ai pas oublié de le retourner. Vous êtes averti...",1,0
1401,"Comédie sympathique et rythmique, mais qui cruellement manque de bonnes idées et se termine d'une manière convenue.",1,0
1402,"Nicolas Cage nous livre une performance de véritable sensibilité et de profondeur dans l'absorption dramatique de l'Amérique profondeNon pas que son personnage n'ait pas un côté sauvage. Ancien prisonnier à la tête d'une équipe de empoisonneurs d'arbres pour une société de bois du Sud profond, Joe Cage est irresponsable, instable et irascible. Pourtant, il a un noyau fondamentalement décent, qui devient clair lorsqu'il prend sous son aile un garçon opprimé de 15 ans, Gary C'est un film chargé de symbolisme - avec Joe Cage, un peu comme les arbres condamnés destinés à faire place aux jeunes arbres - mais le réalisateur David Gordon Green crée un sentiment de gravier, d'authenticité qu'il ne fait pas obstacle à l'histoire.Un bon rôle pour Nicolas Cage A VIEW!!/ 4/5",0,1
1403,"Le seul point positif du film restera l'interprétation des maris de Lavoe, interprétée par Jennifer Lopez et son mari sur scène ainsi qu'à la ville Marc Anthony. Non seulement la ressemblance avec le vrai Hector & Puchi n'est pas négligeable, mais aussi leur complicité due à leur vie de couple est ressentie à travers les scènes et donc pour eux, ils n'ont pas besoin de jouer, ils font ressortir leurs véritables sentiments et il apporte un réel plus à la réalisation. Cependant, il n'y a que cet aspect qui est remarquable dans ce biopic : l'histoire floue et le décor plutôt pauvre ne captent jamais l'attention, pire encore le scénario devient à la fin d'une heure très répétitive et en même temps, il traîne en longueur. Heureusement, les notes rythmiques de la salsa apportent un ton jovial et permettent au spectateur de ne pas s'endormir, et de tenir jusqu'à la fin, sans trop de dégâts.",1,0
1404,"Braking A L'Italienne est un grand divertissement. Non seulement nous n'obtenons pas une nuit pour une seconde mais aussi les scènes d'action sont originales et de qualité. Les acteurs, en particulier Edward Norton, sont excellents et ne jouent pas comme Fast And Furious. Et puis vous devez admettre que Charlize Théron est belle. En dehors de certaines scènes totalement stupides (Quand la belle Charlize va au travail en roulant 200 par heure sur une route au milieu de la ville), le film agit comme un très bon divertissement. Pour la mise en scène, il est excellent parce que pas clipesque comme on aurait pu le penser avec le visionnement du film.",0,1
1405,"trop bien ce film je vous conseille les vrais, mais n'a pas peur de voir trop jeune tout de même;-)",0,1
1406,Très bon film que j'y joue en plus.,0,1
1407,"Nous ne sommes pas loin du chef-d'œuvre de ce film, qui se positionne comme un « remake » non officiel de Jean-Pierre Melville *Samourai*. J'ai également préféré cette nouvelle version parce qu'elle cristallise presque tout ce que j'aime dans le cinéma. Nous suivons des personnages extrêmement bien développés et attachants dont les interactions construisent quelque chose de vraiment puissant (nous nous souviendrons de cette amitié inhabituelle entre deux hommes qui ne se comprennent pas). Jarmush semble utiliser les codes du film de gangster et d'épée dans un univers qui ne correspond pas à eux. En fait, nous naviguons constamment entre deux eaux, entre pastiche supposée et thriller urbain, mais grâce au talent du cinéaste, le film trouve l'équilibre parfait et l'hétérogénéité latente parvient à faire corps et donner au film une identité correcte. Il est impossible de ne pas mentionner la musique composée par RZA, juste excellente, qui donne lieu à des séquences assez brillantes dans la manière dont il vient à la fois contrepoint de l'image et le thème tout en se mariant à l'original. En bref, je recommande fortement la vue.",0,1
1408,"Choisi au hasard sur Netflix, ce film t'emmène... c'est juste puissant... au moins ça mériterait un hoscar.",0,1
1409,"J'ai découvert le cinéma de Lars Von Trier avec ce film. Et quel film! C'est un pouvoir incroyable. Le réalisateur parvient à mélanger deux genres qui s'opposent tous: le drame social et la comédie musicale. Le pouvoir du film repose beaucoup sur la performance de Björk, la folie pure et simple et l'intensité rare. Même si le film pouvait facilement tomber dans le pathétique (le sujet de départ, un petit bateau) la réalisation de Trèves d'un côté, et l'interprétation de Björk de l'autre donne à voir une punition brûlante anti-mort (et le passage un peu anti-UE) déconcertant.",0,1
1410,"La mémoire de quelqu'un peut-elle vivre à travers l'espoir de le revoir?... La question du film tourne autour de cette question. L'impossibilité du deuil. Par une mère détruite par la mort d'un être cher, d'abord une froideur presque embarrassante, elle se donne ensuite grâce à la petite amie de son fils. Le lien créé par les deux femmes semble fragile d'abord, puis avec une profonde sincérité après. Le film livre des échanges entre les deux femmes d'une émotion palpable à tout moment, d'une beauté troublante, grâce à la crédibilité et à la force des émotions livrées. Les images sont magnifiques, les actrices sont incroyablement mises en valeur grâce à des plans à la fois lointains parfois, puis très proches des deux protagonistes ne jouant jamais. La naïveté de l'adolescente puis l'espoir d'une mère offrent au film une dimension magistrale.",0,1
