,review,negative,positive
1410,"La question du film tourne autour de cette question. L'impossibilité de faire son deuil. A travers une mère détruite par la mort d'un être cher, en premier lieu d'une froideur presque inconfortable, se donne ensuite grâce à la mariée de son fils. Le lien créé par les deux femmes semble fragile d'abord et après une profonde sincérité après. Le film donne des échanges entre les deux femmes d'une émotion palpable à chaque instant, d'une beauté troublante, grâce à la crédibilité et à la force des émotions données. Les images sont magnifiques, les actrices sont incroyablement valorisées grâce à des plans à la fois distants parfois, puis très proches des deux protagonistes qui ne surpasse jamais. La naïveté de l'adolescente et ensuite l'espoir d'une mère offrent au film une dimension magistrale.",0,1
1411,"La Fille de Ryan est un film à part qui fascine plusieurs titres. Tout d'abord, sur le plan esthétique: comment rester insensible aux paysages irlandais qui coupent merveilleusement la soutane du prêtre incarné par Trevor Howard ou les robes de Sarah Miles (Rosy Ryan)? Sur le plan narratif évidemment avec des scènes de folie comme celle dans laquelle les paysans récupèrent en pleine tempête des boîtes d'armes venues s'écraser contre les rochers. La Fille de Ryan intrigue également par son discours: la population locale apparaît parfois héroïque lorsqu'il s'agit de lutter contre l'envahisseur anglais... si vite prisonnière de sa tradition et étroite d'esprit lorsqu'il s'agit d'ouvrir à la différence. C'est précisément ce rejet de tout manichéisme qui fait la grande valeur de ce film.",0,1
1412,"Intéressant de voir sylverster stallone dans un thriller, qui ne casse pas les briques par son script, mais je pense qu'il vous fera passer un bon moment, donc vous pouvez le regarder sans soucis.",0,1
1413,"Le réalisateur australien, subjugué par la version de Peter Jackson, n'avait jamais vu celle réalisée par Merian C. Cooper et E. B. Schoedsack... Une chose est sûre, le réalisateur australien n'a rien inventé... Loin de cela! Parce que la version de 1933 est beaucoup plus supérieure à elle. Lorsque Peter Jackson s'enfonce dans une poésie bon marché, Merian C. Cooper et E. B. Schoedsack font de Kong un animal aussi effrayant que touchant. Cruel, mangeur d'hommes, barbare comme aucun autre humain, King Kong est d'autant plus émouvant, plus humain, lorsqu'il protège sa belle des dangers qui la menacent. Dans une heure et demie, il incarne par lui-même l'humanité et toutes ses contradictions. Très loin de ce qui est politiquement correct, c'est une machine à tuer son salut dans le désir (pas l'amour) qu'il trouve dans la bella. Et peu importe si elle passe tout son temps à crier au contraire de Jesica Lange ou de la guars à la bella.",0,1
1414,"Divisé en 2 courts métrages, ""Panda Petit Panda"" est un film pour enfants et, malheureusement, seulement pour les enfants. Donc oui, il est mignon mais il ne vole pas très haut. Sans aucun doute les petits trouveront leur compte, mais les grands peuvent passer leur chemin.",1,0
1415,"Les films musicaux français deviennent rares et c'est avec grand plaisir que le spectateur va voir ce film sur la culture hiphop...Nous devons être REEMBOLSO, en effet, les acteurs sont peu crédibles, le script est inexistant (et le défi est un très mauvais titre, car nous oublions le défi qui devrait avoir lieu!) les situations grotesques, les scènes de danse ne sauvent pas ce film médiocre qui ne donne pas envie de découvrir cette danse si expressive! Un film qui n'est pas un!!!",1,0
1416,"On voit tout ce qui peut justifier une critique négative de ce film. Comme on voit bien tout ce que fait la faiblesse d'une sonate pour le piano de Schubert (comme le D. 959 dont l'échafaudage donne une partie de son ambiance au film). Cependant, une sonate de Schubert est un grand moment de musique, ainsi que ce film est un grand moment de cinéma.",0,1
1417,"On ne va pas mentir au giallo, de base, on doit aimer et... Je n'aime pas nécessairement mon point de vue est subjectif, je n'ai pas aimé du tout.",1,0
1418,Oh! Oh!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,1
1419,Ce film se distingue par son excellente actrice principale. L'histoire est très bien transcrite et les musiques sont toujours si belles. Les décors sont beaux et l'ambiance des années 50 est bien montrée. La réalisation est également très bonne et le spectateur ne se sent jamais oublié.,0,1
1420,"Une belle musique lancinante, la poésie du texte de Duras, la sensualité de Delphine Seyrig, déesse sublime prise par les regards de terriens dans un palais de Calcutta reconstitué à Paris, tout contribue à faire de ce film une œuvre passionnante, unique, dans la ligne de l'année dernière à Marienbad.",0,1
1421,"Je vis un message amusant à transmettre et qui va bien avec l'humour oriental, et aussi qui nous fait passer du bon temps",0,1
1422,"Un très bon film basé sur des histoires vraies, avec de bons acteurs, des suspensions, de belles vues de Paris. Ce film reflète un peu ce qui se passe dans nos rues et cela change. Il ne manque pas beaucoup et je pense que nous n'avons pas fini d'entendre parler de ce réalisateur Alain Minier. Je l'ai vu 4 fois et je l'ai encore demandé!",0,1
1423,"L'un des films les plus étranges que j'ai eu l'occasion de voir. Pourquoi? Parce que tout simplement l'intrigue est inefficace. Tous les personnages agissent de manière absurde: à savoir, à l'inverse de ce que l'on pourrait s'attendre. Un film avec des décorations glaciales et totalement désertes. Vous l'avez compris: Buffet Froid est un film avec un environnement très particulier. Dans ce film nous trouvons Gérard Depardieu, Bernard Blier et Jean Carmet. Ces trois-là sont d'alchimie totale et forment un trio attrayant et efficace. Chacun des trois est moins ""fou"". Entre un Depardieu qui fait constamment des cauchemars, un Blier qui ne s'inquiète pas des meurtres et un Jean Carmet qui attaque sans cesse les femmes, nous sommes en présence d'individus très étranges. A sa sortie, Buffet Froid a été très peu apprécié par le public malgré un succès critique. Mais progressivement, le film a acquis un statut de film cultivé et, à mon avis, il est bien mérité.",0,1
1424,"Dans le cinéma mondial, il n'y a pas plus de 10 films de pirates de ce niveau, tous tournés depuis longtemps. C'est comme pour les westerns ou les films noirs, le moule se casse en partie en raison du manque de grands réalisateurs. Borzage fait évidemment partie. Tout est beau y compris le script et le dialogue, tous deux intelligents et subtils. C'est évidemment un film pour enfants de l'époque et qui est difficile à apprécier pour les spectateurs qui ne l'ont pas vu ou ne l'ont pas aimé. Totalement imaginaire et fantastique sans être du tout comique, demande une connaissance particulière pour apprécier exactement comme un étranger pour juger un vin français de qualité. Cependant, il reste la mise en scène magnifique avec des subtilités et superbes outrances visages à Borzage. Je crois en outre que je n'ai jamais vu Maureen O",0,1
1425,"J'ai beaucoup aimé ce film. Une femme qui a échoué avec les hommes décide de faire une liste des nombreuses qualités que doit posséder l'homme de sa vie. Son cœur balance entre un homme qui remplit tous les critères de sa liste mais qui est un peu ennuyeux et un autre avec qui il s'amuse mais qui ne correspond pas à sa définition de l'homme parfait. Par conséquent, elle doit choisir entre ce qui lui dicte sa raison et ce qui lui dicte son cœur. Un bon moment. Et David Sutcliffe est tellement drôle!",0,1
1426,"Déçu, très long, mal joué (Zabou, pas crédible une minute). Violence indécente, qui sert plus au myeurisme qu'à l'intrigue. Toutes ces horreurs nourrissent un point de vue du réalisateur, qui essaie désespérément de nous mettre dans un suspens d'une histoire dont la fin est déjà connue. Nous sommes impuissants, face à l'horreur et la prétention du réalisateur pour imaginer traduire le calvaire vécu par ce garçon. Il ne prend pas. Nous voulons juste sortir de la salle, où nous nous sentons pris en otage. J'espère que la mère ne verra jamais cette horreur.",1,0
1427,"Belle décoration et belle B.O. Un film ""gore"" assez classique, si ce n'est qu'il se produit au Brésil avec tout ce qui va avec, plus le mauvais médecin fou. Très moyen (mais il ya Melissa Georges de toute façon).",1,0
1428,"Le fait que ce film existe et qu'il ait une bonne note est une insulte au cinéma et à l'humanité. Film plus stupide et prévisible que j'ai vu.En fin de compte, elle laisse son mari méchant non pas parce qu'elle en a marre d'être traitée comme une victime mais parce qu'il l'envoie à un asile et qu'elle ne veut pas rester toute sa vie dans un hôpital psychiatrique et embrasser le pauvre gentil!!! C'est ce que j'appelle des personnages bien écrits et réalistes",1,0
1429,"Convoquant un irrésistible duo de jeunes comédiens, le lunaire Jay Baruchel et la belle Rose Byrne, entourés par les vétérans Graham Greene et Nigel Ben, ""Jeunes mariés"" sort sous les meilleurs auspices. Jeune, timide, un peu paumé et saignant du nez avec la moindre émotion forte, Oliver hérite d'un père qui a peu connu un beau salon funéraire au bord de la faillite. Là il connaît les deux seuls employés des lieux, l'homme à faire tout Henry et la craquante-mort et préparatrice de cadavres, Roberta. Tout d'abord décidé à fermer la foire, Oliver va se trouver à l'origine d'une mort qui va bien arranger ses affaires. Est-il vraiment innocent et l'influence de la jolie Roberta est sur elle pour quelque chose? Bien que canadien, ce long tmétrage fait irrésistiblement penser aux comédies noires dans l'anglais: le ton, la photographie la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature de la signature",0,1
1430,un excellent téléfilm qui s'inspire d'un fait réel mais qui prend la liberté sur la vérité mais le film est toujours très bon les effets spéciaux sont bons et les acteurs aussi,0,1
1431,"Comparé au métro modèle du genre, la production de Disney, on voit beaucoup de points en commun: la musique (plutôt sirupeuse), quelques gags, les physionomies rondes et grotesques des nains... Il est probable que dans le film de Fleischer il y ait un sens burlesque plus intéressant, et un sens fantastique aussi, dans ce que le film est assez fidèle à l'esprit du roman de Swift. Évidemment la morale acide et assez misanthrope du roman est un peu dégradée... Vu le film dans une version DVD assez défectueuse (en blanc et noir) qui permet à peine de savourer toute sa beauté graphique originelle.",0,1
1432,"Eh bien, peut-être que je vais faire mon Telerama mais pas ici merci. Il faut arrêter les pseudos messages sur la violence en utilisant tous les fils convenus pour faire des pathos et l'émotion superficielle. Enfant battu, soeur assassinée, mère morte, père en prison... pourquoi ne pas violer par un extraterrestre pendant que nous sommes là? L'écriture est facile et maladroite qui est plus, pour tirer empathie et émotions au spectateur... Désolé n'a pas pris avec moi mais les moins exigeants parleront de film émouvant. La mise en scène qui sera considérée comme sèche et brutale comme son personnage est terriblement épilepsie et assez odieuse, ce qui correspond parfaitement avec le sujet je l'admets. Mais si nous n'adhérons pas par le discours et en plus la mise en scène est horrible à regarder, quoi faire? Bien sûr quand on fait dans les pathos il y a toujours de bonnes scènes, comme la complicité qui se crée avec l'étudiante (frère violent, mère morte assassinée assassinée, père je vais faire personnage...",1,0
